-10.5869,15.5669,3.93883,0
-9.40595,11.565,0.0339412,0
-9.03546,15.6206,2.20677,0
-13.3006,16.948,0.0130057,0
-12.8136,14.2646,1.8918,0
-18.2135,18.3627,1.42484,0
-9.20344,17.3139,2.68076,0
-14.5953,13.6003,1.74892,0
-17.5319,14.5421,1.38649,0
-9.20419,13.8639,5.98886,0
-10.849,17.7555,9.01058,0
-9.41016,17.3427,9.3938,0
-16.5806,14.3028,2.21184,0
-11.9213,16.9375,4.82671,0
-12.0286,19.4521,3.76011,0
-18.5262,17.8423,5.2378,0
-15.1122,17.0557,2.64873,0
-16.6966,11.0933,0.683572,0
-11.4,13.8993,4.36327,0
-16.5994,15.909,1.73853,0
-9.24561,14.5938,0.261071,0
-10.0811,10.5034,9.54678,0
-15.3197,12.2869,4.30597,0
-14.0252,18.3419,9.61559,0
-11.6623,10.1564,7.62414,0
-9.98757,18.6371,0.0734866,0
-12.6844,10.7807,6.80039,0
-13.1032,16.6904,7.05951,0
-16.0875,15.0021,6.45129,0
-14.5229,12.1799,5.5231,0
-11.4345,15.7162,2.18109,0
-9.38714,11.2219,7.72366,0
-11.3497,16.7117,2.28028,0
-19.7766,15.9959,3.70865,0
-11.9027,10.5598,8.90929,0
-14.7379,10.5634,8.56377,0
-14.7462,11.525,4.02434,0
-18.5956,10.1962,3.18019,0
-10.2238,14.3518,6.08635,0
-16.1017,18.3222,9.10195,0
-17.0453,16.1739,9.09098,0
-15.8874,15.2013,5.91594,0
-15.4917,18.6387,3.32571,0
-13.4414,10.977,8.53064,0
-13.257,19.0805,4.42398,0
-15.2501,11.0802,9.04355,0
-15.2224,15.17,0.331794,0
