11.8009,13.3627,1.00606,1
6.16983,11.6186,2.94066,1
7.2086,7.84194,2.37373,1
14.6271,11.9721,5.30872,1
10.843,8.99937,0.914987,1
14.4486,7.34123,4.05315,1
8.09405,8.12602,1.04846,1
11.5229,14.9494,1.12284,1
12.2988,6.71453,7.84428,1
6.31991,8.42487,2.9157,1
12.1471,6.53754,6.03533,1
9.62411,10.4172,9.64423,1
6.49533,6.13283,4.32485,1
10.8957,14.9719,6.94752,1
7.9251,7.96658,7.58099,1
7.23084,6.93371,4.32642,1
8.05494,9.07367,6.55498,1
7.46515,10.5606,1.09755,1
7.89072,7.01669,9.3376,1
6.42652,15.9539,1.87461,1
12.352,9.32093,2.66179,1
8.81867,8.97347,7.9783,1
11.386,6.62045,4.87604,1
12.9516,8.98244,7.68958,1
10.9912,6.46351,3.96007,1
11.358,11.0543,2.72939,1
10.4518,13.6143,0.372346,1
7.23932,12.3107,6.73295,1
10.9036,6.89892,4.29564,1
14.53,6.80862,4.51739,1
14.7393,13.7724,6.09857,1
8.70294,15.0513,0.594033,1
8.08461,11.3377,3.15811,1
11.6498,7.09154,7.72722,1
12.4031,14.2581,6.96433,1
10.1703,9.38098,1.25332,1
8.05976,8.93973,1.30151,1
15.4793,13.4631,0.923523,1
6.82071,6.10337,0.0782029,1
7.05709,6.48447,4.23109,1
7.42041,12.6792,6.55573,1
7.6646,12.0347,7.22923,1
12.2096,11.261,5.31209,1
11.7371,13.2971,1.08818,1
6.52078,13.0725,6.31766,1
15.312,13.8138,1.265,1
13.2866,8.87977,1.34303,1
13.3784,12.9253,0.985941,1
6.63405,11.5667,1.42027,1
14.6044,9.96521,1.68251,1
15.3441,6.61591,1.96249,1
15.844,13.8018,3.1748,1
14.5894,9.37584,3.16429,1
13.8556,12.0787,2.17563,1
11.1338,13.4125,2.51042,1
7.77602,7.04813,8.92922,1
9.98589,7.27888,7.03223,1
7.33931,11.4954,5.55738,1
6.3089,10.8523,1.84434,1
15.3914,14.9048,2.12031,1
9.01306,13.9896,0.773468,1
8.95534,13.3434,9.138,1
9.32936,6.51332,7.06715,1
10.6707,6.72885,5.57789,1
12.482,6.88527,3.13429,1
6.25228,13.9835,1.66204,1
14.4221,15.4301,6.22497,1
